date,catalog_units,active_articles,avg_article_velocity,avg_relative_velocity,positive_velocity_share_pct
2018-10-16,42723.0,11937,-0.1529215501753781,-3.8589717078288417,26.332449311318335
2018-10-17,51098.0,12028,-0.0746626614016815,-1.910664478522683,31.066644056299815
2018-10-18,41184.0,12086,0.045133106461033405,1.1636925532386615,40.226389592836625
2018-10-19,34684.0,12139,0.04751683501683506,1.2680210644170506,42.61784511784512
2018-10-20,36181.0,12212,0.024270276092341968,0.564499696039595,43.16830024294211
2018-10-21,33027.0,12251,0.06262173975010697,1.4957216619892624,47.87163285666777
2018-10-22,38755.0,12293,0.11392756672419074,2.9807554375474843,51.878206188978986
2018-10-23,44047.0,12327,0.1240747060831085,3.205556902938456,52.64025043249032
2018-10-24,57165.0,12387,0.137247906040896,3.680912282646746,53.562070094988535
2018-10-25,48976.0,12444,0.09282041116177098,2.838714007684732,48.200146926781485
2018-10-26,49547.0,12500,-0.04046437577715545,-0.693964750101948,35.84967054421215
2018-10-27,45594.0,12553,-0.17931601942310116,-4.454823169824085,26.72994240285552
2018-10-28,50289.0,12576,-0.21165622945715046,-5.546579583924444,24.10591749414709
2018-10-29,40125.0,12604,-0.17823850851816084,-4.873584667135769,24.324975891996143
2018-10-30,37751.0,12650,-0.16268571428571363,-4.36143776244288,25.104
2018-10-31,34705.0,12682,-0.18491311126537718,-5.006888644866668,24.0340954353541
2018-11-01,37372.0,12750,-0.20664644674663754,-5.7197847183204145,23.43352417302799
2018-11-02,32828.0,12819,-0.1293353583896266,-3.711114009489552,28.22913360837829
2018-11-03,36408.0,12872,-0.07299265951439872,-2.15597916212049,31.968379446640316
2018-11-04,29360.0,12891,-0.07851961159799059,-2.02185845731101,30.60242863901593
2018-11-05,27062.0,12922,-0.0652549019607844,-1.5210791499762295,30.698039215686276
2018-11-06,30371.0,12956,-0.043473415577323885,-1.0542030826748354,32.10078789297137
2018-11-07,31787.0,13027,0.019632868685075026,0.39911532318619647,38.74300807955252
2018-11-08,28915.0,13089,0.027732526568924054,0.513135534447739,38.910868047474985
2018-11-09,32182.0,13153,-0.05352997103500129,-1.3837961607933424,29.554248568333076
2018-11-10,31649.0,13214,-0.033784677810611764,-0.9201953711360907,32.21673355974066
2018-11-11,40520.0,13253,0.02308940771364972,0.31528463822619135,37.20733860443694
2018-11-12,23503.0,13283,0.035564214225685654,0.6370138089350273,38.06249522499809
2018-11-13,26161.0,13329,0.021890714774467558,0.3067032148270568,37.08659621379153
2018-11-14,31909.0,13394,-0.03399790249862152,-1.107712368686889,32.18042836600318
2018-11-15,35081.0,13468,-0.021049624287115796,-0.6161309938955678,32.09569089125349
2018-11-16,34743.0,13533,0.0765809373218454,1.7891038827126804,39.884044876138844
2018-11-17,35609.0,13603,0.08313500996976932,1.8904788587861787,39.89194056731202
2018-11-18,32605.0,13628,0.1135677480610641,2.714997128101235,44.29094167724591
2018-11-19,29545.0,13641,0.5718529836176914,13.401093605346357,70.09803921568627
2018-11-20,36307.0,13667,0.6805539423249498,16.51720634656848,73.44962672776998
2018-11-21,39208.0,13712,0.29843149202613817,8.112103136052285,57.7584938961612
2018-11-22,51504.0,13787,0.22709923664122164,6.125434968796963,45.38314738696418
2018-11-23,130780.0,13876,0.06286007583851844,1.9240408856779467,39.785892359583514
2018-11-24,73061.0,13932,-0.12661007025761087,-2.733515717917988,28.366510538641688
2018-11-25,54513.0,13945,-0.198921537980619,-4.413382595799456,23.88037928519329
2018-11-26,52425.0,13961,-0.6641691279340914,-15.290358858859335,9.66993108451215
2018-11-27,27355.0,14026,-0.7593372532462804,-18.023431748401187,8.959850068478339
2018-11-28,26343.0,14105,-0.38552659918156545,-9.681018674296247,17.26613540096202
2018-11-29,29045.0,14200,-0.3179168246226994,-7.952530202274239,24.23438284443807
2018-11-30,27784.0,14299,-0.15660659277680544,-3.879888089180729,28.18253456551329
2018-12-01,31345.0,14359,0.01914848095849382,0.5650747515463707,37.976037655113394
2018-12-02,23988.0,14395,0.038249926539876224,1.1518878102206804,41.19441095113129
2018-12-03,24650.0,14424,0.022034546625865698,0.8681251388743026,39.36724915445321
2018-12-04,29017.0,14463,0.010879020888120055,0.6319005073386349,39.19647231749143
2018-12-05,32098.0,14524,0.0346613030100868,1.1285744524174741,41.012058270021605
2018-12-06,33639.0,14591,0.03743530650560757,1.095179582449804,39.99721855225645
2018-12-07,29748.0,14647,-0.0007038762763953492,0.22099860956212763,35.46842470506593
2018-12-08,33550.0,14702,0.002892145230185086,0.2442188002317219,35.72120708748616
2018-12-09,31074.0,14731,-0.010758353110321124,-0.3079933881809201,33.78369063210864
2018-12-10,27406.0,14768,-0.03386424895858868,-0.9247384059853271,30.90222984562607
2018-12-11,28149.0,14797,-0.02128843881526907,-0.5826971765045078,32.04593615421423
2018-12-12,35776.0,14850,-0.02579716347930979,-0.6712853020942701,31.948794770529755
2018-12-13,30088.0,14923,2.912282064225867e-05,0.13212626235009364,35.70943191084534
2018-12-14,28333.0,14987,0.048069288715893,1.4907699788319766,40.924495052189236
2018-12-15,32837.0,15052,0.058708679682969514,1.7955012968896185,42.929634641407304
2018-12-16,29129.0,15076,0.14458626336576405,3.984094208680004,48.63789615643965
2018-12-17,31841.0,15110,0.22479245355369368,5.969348976960683,52.09367870084552
2018-12-18,35788.0,15135,0.20206182613429116,5.413854473267382,51.30022060298148
2018-12-19,42483.0,15178,0.14009983361064868,3.7624037340921674,47.38768718801997
2018-12-20,55651.0,15246,0.05989803377987073,1.5916040659038924,41.71595666910348
2018-12-21,51709.0,15301,-0.09148617664335906,-2.362285835044185,25.925189017111023
2018-12-22,53709.0,15351,-0.2014681120759796,-5.076597527288613,17.514236524963582
2018-12-23,39402.0,15372,-0.13037470880608082,-3.2151986123307577,26.988842675117183
2018-12-24,35530.0,15395,-0.0792560384658726,-2.1374713168317254,33.34209834341309
2018-12-25,13608.0,15401,-0.11453927916463896,-3.2299758470261652,29.047681425203038
2018-12-26,22687.0,15414,-0.11166804994731047,-3.1612217604272446,27.84124290097265
2018-12-27,48963.0,15436,-0.10583907617805866,-2.922518925544801,25.31942633637549
2018-12-28,42850.0,15482,-0.052411632360871166,-1.452344293849792,26.29181309384355
2018-12-29,39302.0,15529,0.09055516840882627,2.220629205225569,46.25691056910569
2018-12-30,30870.0,15543,0.052480029723202835,1.2409442885855249,41.84655396618986
2018-12-31,22216.0,15567,-0.04294620822741357,-1.0493534982405948,32.98480322119756
2019-01-01,16594.0,15582,-0.010609760609760623,-0.28550025634450654,34.608909608909606
2019-01-02,40787.0,15607,0.01833122629582816,0.3718892229822811,36.52218848911569
2019-01-03,44291.0,15639,0.05421547933968094,1.1970394393794601,38.466997870830376
2019-01-04,40371.0,15713,0.16578460518928295,3.4753930305774214,48.089684942980476
2019-01-05,41315.0,15775,0.15308027666384566,2.9426894722852137,43.70332217357713
2019-01-06,34909.0,15784,0.04107349510461247,0.3409240988724231,33.85624276713386
2019-01-07,32060.0,15818,-0.00022451728783117668,-0.517402718416997,31.496568092886008
2019-01-08,46150.0,15895,-0.01896915117838663,-0.7679795833721331,31.50028741138149
2019-01-09,49889.0,15958,-0.008775198589424294,-0.4473036900182984,32.3641684692709
2019-01-10,49693.0,16050,-0.0048605375182667245,-0.20941466405088302,32.23203507211386
2019-01-11,39848.0,16104,-0.06832239076296127,-1.2634259352953805,29.46434231378764
2019-01-12,41927.0,16167,-0.10056248647869008,-1.9833619479077196,29.663048965169107
2019-01-13,36569.0,16182,-0.11006105773547582,-2.454546356895899,27.69956002514142
2019-01-14,33218.0,16212,-0.10758041183719322,-2.4686975981666808,26.272034004250532
2019-01-15,32723.0,16249,-0.06207059200455659,-1.4122632309201706,30.002491901320706
2019-01-16,43796.0,16286,-0.05455536645037763,-1.21750927863097,30.472822040208488
2019-01-17,33654.0,16342,-0.03338793217937943,-0.7491771237988639,30.436938332816858
2019-01-18,33349.0,16387,-0.0048172963034985175,-0.09514870660621061,32.74347234253187
2019-01-19,35988.0,16434,-0.0293383105651453,-0.6488715509975852,31.325673338275266
2019-01-20,31832.0,16457,-0.011649408284023659,-0.22357326730379803,34.06065088757396
2019-01-21,32078.0,16477,0.06062694218648498,1.467170882740223,40.53090819712425
2019-01-22,34339.0,16506,0.07288602941176467,1.7835081018926213,42.15686274509804
2019-01-23,37371.0,16552,0.05260355287852993,1.3287333336489768,40.073327222731436
2019-01-24,39493.0,16609,0.018870144129385324,0.5078935558152108,34.66512138587288
2019-01-25,43674.0,16672,0.027090894848160373,0.8177808213536217,36.915859379759944
2019-01-26,44906.0,16732,0.016315730014860124,0.5965621403591861,36.84530689214672
2019-01-27,37760.0,16759,-0.03199341592307028,-0.6546887034852552,32.122498483929654
2019-01-28,33196.0,16786,-0.05106417869225991,-0.881778343702352,31.597390043499274
2019-01-29,41919.0,16864,-0.05374014563398925,-0.8902691194727023,32.17789011253536
2019-01-30,36114.0,16929,-0.017191878851246546,0.06460587521437419,34.75913372127902
2019-01-31,35763.0,17020,-0.007955041186584185,0.20445606026000004,33.716543919525776
2019-02-01,38252.0,17085,-0.0591515855460378,-1.5224050805874705,27.105876726250973
2019-02-02,40577.0,17162,-0.05499345316033815,-1.5725566299005893,27.830020235686227
2019-02-03,41192.0,17184,-0.015171682916490029,-0.5503118821347053,31.792284866468844
2019-02-04,31242.0,17228,-0.02629381247627493,-0.9671372647408698,30.298198996161794
2019-02-05,33347.0,17309,-0.03976006927222145,-1.3723531928714636,29.476843406108397
2019-02-06,34980.0,17368,-0.05239211418525825,-1.8224580517019486,27.45385291532376
2019-02-07,36837.0,17418,-0.048124566548851624,-1.6434554930239818,25.472305082763057
2019-02-08,34339.0,17469,-0.022719127905523093,-0.6632664713203102,28.283063998599847
2019-02-09,38515.0,17497,-0.033998589270154804,-0.7779283241194883,28.341562590763868
2019-02-10,34368.0,17507,-0.05058558856613502,-1.0987809929873313,26.92218619731357
2019-02-11,30464.0,17564,-0.029788338427821647,-0.6908469251155319,29.355787530999482
2019-02-12,32109.0,17639,-0.0027068101536186643,-0.2144418080806211,31.029327199539967
2019-02-13,30762.0,17690,-0.02091772307591388,-0.6314109225640133,29.037997933647112
2019-02-14,31601.0,17751,-0.031340606418005894,-0.7359970873068566,27.14711615640408
2019-02-15,35423.0,17824,-0.01731428571428569,-0.4259759315842096,28.21142857142857
2019-02-16,40133.0,17869,0.02717002309919645,0.4847352876228628,33.967205647916195
2019-02-17,31207.0,17892,0.1185178277475484,2.602426924632662,44.60464324232276
2019-02-18,29414.0,17956,0.1733567344165773,3.9651730293506176,49.71975315631546
2019-02-19,31497.0,18013,0.1989735443762657,4.754885140561151,50.87768809617881
2019-02-20,40735.0,18060,0.10712272961483925,2.6587304568272088,43.17515779981966
2019-02-21,54764.0,18140,0.018379751720589175,0.5171166800222341,33.39711841512832
2019-02-22,59866.0,18193,0.04854049982772861,1.2665529312237238,36.939817151831285
2019-02-23,70516.0,18252,0.024776448589168765,0.6522311286655468,34.429714157856466
2019-02-24,32180.0,18242,-0.07181120313757978,-1.7341871356447645,25.495229060878298
2019-02-25,37038.0,18317,-0.15528260990385134,-3.7713212387351263,19.65764463958206
2019-02-26,40355.0,18364,-0.21785457106456527,-5.316829926022211,16.70082534758766
2019-02-27,42841.0,18409,-0.13371529446996938,-3.2879430571368586,20.483257019915044
2019-02-28,38815.0,18450,-0.03839703971971813,-1.0676389046262027,24.55221824193993
2019-03-01,39962.0,18511,-0.06904513630269593,-1.8904387181093019,21.70023599143845
2019-03-02,38400.0,18549,-0.021623692998303003,-0.40972700411941365,28.696556632178243
2019-03-03,33346.0,18550,0.01978081978081974,0.8326971271859408,32.175812175812176
2019-03-04,29009.0,18607,-0.0051300999572167555,0.07913644186241021,30.078954533079227
2019-03-05,33219.0,18657,-0.017558748759920646,-0.3088627869575048,29.00933159722222
2019-03-06,47142.0,18726,0.004329472886676045,0.3009835344419375,30.089836562398528
2019-03-07,42418.0,18786,0.01934386954673668,0.6838788652218082,29.580741141466053
2019-03-08,37942.0,18873,0.012538424203203334,0.516943463808001,29.0082510920563
2019-03-09,38762.0,18925,-0.023650725350381194,-0.5557655932876356,27.619406196213426
2019-03-10,37637.0,18941,-0.05034451079467149,-1.3521874480364644,26.071811361200428
2019-03-11,33906.0,19010,-0.03995526171135425,-0.9788708033084642,25.89781958101753
2019-03-12,35757.0,19079,0.019249471940674993,0.6575912996515297,33.33687905541964
2019-03-13,42966.0,19172,0.02708458058306878,0.739274487024591,33.78600604742454
2019-03-14,37301.0,19231,-0.027743918596639997,-0.7552344348702843,25.390852721394882
2019-03-15,35597.0,19296,-0.03402258616917757,-0.9343688158511976,24.9828378307018
2019-03-16,49030.0,19344,-0.03228937053783024,-1.02880023226769,27.210490283848543
2019-03-17,37648.0,19361,-0.023986787605515668,-0.901189750923465,28.411891155035914
2019-03-18,29630.0,19422,0.012811411833276085,-0.13297054971629307,30.845276702583952
2019-03-19,34112.0,19473,-0.01493553861728102,-0.9561698971348725,28.949562317632346
2019-03-20,39625.0,19508,-0.035513727121464285,-1.3833789332297879,27.95341098169717
2019-03-21,39397.0,19607,0.010885131074192506,-0.049312708028156724,30.514724977925518
2019-03-22,42062.0,19667,0.04752659063003889,0.8535140236564467,32.7482655068862
2019-03-23,42209.0,19734,0.04751450120289889,0.9139247674077653,32.544684368219855
2019-03-24,38747.0,19753,0.03296420103965721,0.6058787243864701,31.780228842387384
2019-03-25,35710.0,19837,0.01549865229110513,0.19385694813444007,30.762920426579164
2019-03-26,44955.0,19910,0.012818548593023863,0.19425366173121092,30.131249680813035
2019-03-27,46575.0,19965,0.01698932079065403,0.322260798538024,30.298712533713296
2019-03-28,44882.0,20055,0.019877764631588073,0.38756301845786545,29.8155581525329
2019-03-29,45322.0,20134,-0.009107468123861564,-0.262782162123634,27.46407609795588
2019-03-30,47275.0,20226,-0.04563262013985415,-1.0199359483146284,25.432273025155013
2019-03-31,43665.0,20270,-0.04500053854162926,-0.9837229759643186,25.574264890676048
2019-04-01,42177.0,20329,-0.052980747921447385,-1.1448156737600357,24.120502427063002
2019-04-02,40619.0,20376,0.1858161281362844,3.9836249347515693,42.57939079714841
2019-04-03,42941.0,20446,0.1957681151197509,4.170512829641662,42.039418160154895
2019-04-04,40916.0,20510,-0.06263796128594043,-1.409698733819986,21.38470681458003
2019-04-05,38706.0,20592,-0.05410667550808779,-1.2616343461498094,22.33469952101131
2019-04-06,114840.0,20706,-0.029308088483620324,-0.7101903454728934,25.438337273443658
2019-04-07,38989.0,20716,-0.03325993660766883,-0.8055572626224708,25.093265266051443
2019-04-08,32991.0,20782,-0.023738426249685435,-0.5738964994498714,25.352457411396124
2019-04-09,38052.0,20854,-0.26182235994568553,-5.688418179369758,15.325371679259078
2019-04-10,41494.0,20917,-0.26271937415625407,-5.7237939122202235,15.425248364429368
2019-04-11,39482.0,20988,0.007756682920081594,0.1738806526544527,28.288549987896392
2019-04-12,40089.0,21039,0.023139464320194213,0.5260424806631221,29.972002317049622
2019-04-13,42892.0,21097,0.005533102386451121,0.24676362260990742,29.893187066974598
2019-04-14,40321.0,21113,0.009222891690143734,0.398266008096129,31.524399021160214
2019-04-15,39888.0,21203,0.03638936552751941,0.8764605953009159,34.17236923960377
2019-04-16,43062.0,21285,0.04892746308358626,1.1030968942753103,33.83623776557651
2019-04-17,43135.0,21361,-0.017798427448177275,-0.4533282395539662,25.78984989278056
2019-04-18,45092.0,21422,-0.0415298205530964,-0.9524173819981823,19.981912513684613
2019-04-19,50622.0,21471,0.04806142762347151,0.9045494855015485,29.53834486681202
2019-04-20,52827.0,21488,0.148379153314218,2.82590588279883,37.86540731995277
2019-04-21,31154.0,21469,0.14866437112459133,2.814204457850804,38.922888616891065
2019-04-22,43235.0,21542,0.04625399955728157,0.7508595039774552,32.89195661360755
2019-04-23,59241.0,21610,-0.08570960340871799,-1.9065339060479132,21.730580137659782
2019-04-24,77191.0,21682,-0.05360315234088016,-1.0557459026761349,24.258999532491817
2019-04-25,61146.0,21725,0.036323687532139756,0.7815069833546445,34.72955916039456
2019-04-26,52568.0,21747,0.0003328606711802679,-0.029599541768575956,35.62141758702642
2019-04-27,28086.0,21753,-0.037245469830001814,-0.8931650944588139,33.19166822342611
2019-04-28,43033.0,21761,-0.023848431893067158,-0.7395518788718134,30.399663834158186
2019-04-29,46351.0,21799,0.00670528090861221,-0.018878721959589364,30.900947137591565
2019-04-30,60294.0,21840,0.06669908474440768,1.2784572264399097,35.04149958034132
2019-05-01,69936.0,21771,0.05464653799774801,1.073487698342774,33.65667117474234
2019-05-02,66284.0,21749,-0.047523551907471366,-1.0330229917469447,22.978266952709635
2019-05-03,53759.0,21764,-0.09749457512946381,-2.1225519688754435,19.671978380393252
2019-05-04,50441.0,21774,-0.15965565379246308,-3.288036956139267,16.877617496510005
2019-05-05,40288.0,21774,-0.1963356691617574,-3.8659176496557945,15.83519137866964
2019-05-06,37897.0,21862,-0.1512248587720297,-2.993281992214841,16.9811320754717
2019-05-07,42305.0,21929,-0.08585110812936597,-1.754129175416851,21.08915930227178
2019-05-08,42634.0,21964,-0.06824846443431695,-1.4345664824940214,21.789181692094314
2019-05-09,37398.0,22013,-0.04860680297250552,-0.9765301191273602,22.156518525362653
2019-05-10,40322.0,22049,-0.02811354469130614,-0.519375574180688,24.634415524694198
2019-05-11,40905.0,22110,-0.02636592167799215,-0.5274507353546081,24.88772798093667
2019-05-12,32127.0,22124,0.15561667820883085,3.237756973755896,42.138479831702185
2019-05-13,34261.0,22182,0.16425798453658816,3.389687197357355,43.58986069878968
2019-05-14,39747.0,22229,0.004284476186131977,-0.02727680161928388,27.870273229028875
2019-05-15,39426.0,22265,0.018423430157358013,0.24571385728154588,28.950361708903955
2019-05-16,93914.0,22396,0.024838510728081353,0.39538072487833004,29.8159509202454
2019-05-17,39868.0,22403,0.020454427690553938,0.3433242884150002,29.914762422923467
2019-05-18,46082.0,22412,0.026125461732037013,0.6790291923482126,33.67296110129964
2019-05-19,35897.0,22403,-0.12223881948216536,-2.321075227470425,25.10411008509868
2019-05-20,41606.0,22488,-0.09980624521245425,-1.8341121617119012,26.891362141215698
2019-05-21,42264.0,22530,0.06594224375660378,1.7111214892490825,40.15424860184016
2019-05-22,49114.0,22565,0.058653988910190344,1.5134740476930693,38.90018526049433
2019-05-23,50585.0,22562,0.05822138982175129,1.3359305454116177,36.08951175406872
2019-05-24,55737.0,22557,0.0347151159423088,0.7644784104551015,32.13947830787944
2019-05-25,54337.0,22536,0.060700143988480976,0.8511651463505732,32.302915766738664
2019-05-26,49726.0,22477,0.02565830861867515,0.1902858505469237,29.536263143704502
2019-05-27,49955.0,22527,0.009181611112893416,0.26739265186142863,31.753873792948575
2019-05-28,48038.0,22571,0.04277942631058349,0.7238381178083292,33.10853340526931
2019-05-29,66185.0,22607,0.023796676366485938,0.16435725143316426,28.77377579927155
2019-05-30,45733.0,22612,0.005013940102527274,-0.0720458854618038,26.279341667416134
2019-05-31,67371.0,22644,-0.005012081552078854,-0.18346751477964188,26.614024855309793
2019-06-01,60371.0,22620,-0.054870246199518705,-0.8715544930831042,25.631494088140453
2019-06-02,55958.0,22593,-0.049170430660525004,-0.9236202182456122,26.197397254147848
2019-06-03,50760.0,22685,-0.06272766778716457,-1.6692573216651279,22.52840654916346
2019-06-04,50282.0,22734,-0.12347727316235874,-2.601062764734885,19.310314021530353
2019-06-05,51525.0,22757,-0.146664030965241,-2.8380669158649967,17.787796277284293
2019-06-06,50375.0,22760,-0.1368901525535029,-2.5994566662655134,16.50229818376545
2019-06-07,47315.0,22748,-0.07312343288792925,-1.3126997205317132,21.60408798044879
2019-06-08,44696.0,22750,-0.08150101959393506,-1.5420521773043396,19.815586488163845
2019-06-09,28673.0,22737,-0.05973836197898523,-1.1074966648136275,21.564893946774124
2019-06-10,38172.0,22787,-0.014012605971715556,-0.20147570141711835,27.136345532592824
2019-06-11,42030.0,22805,-0.01225411157691064,-0.20611685245368644,27.424423494002568
2019-06-12,35569.0,22794,0.006360944873919818,0.1146554519529431,28.106456469754672
2019-06-13,76543.0,22823,0.03568581299115447,0.6616039577773879,31.685711754805563
2019-06-14,47066.0,22829,0.0717506916109795,1.381131245049279,34.737819435847555
2019-06-15,45178.0,22824,0.23937302253910772,5.258959086383034,46.2490606074002
2019-06-16,33347.0,22793,0.31107462951459836,6.988402827565123,47.78152453633863
2019-06-17,48511.0,22850,0.138290050012995,4.489938776953523,43.06251941252163
2019-06-18,58581.0,22907,0.2204473957936927,4.791718183069374,43.30935890605576
2019-06-19,99864.0,22943,0.24853094222763752,5.316502955462285,43.1680881307747
2019-06-20,89559.0,22907,0.25706602150127966,5.356560835291053,40.41872249633285
2019-06-21,81405.0,22925,0.21301082702761018,4.252116118589287,36.49158637836878
2019-06-22,84814.0,22935,0.05806023029229421,0.8815315287827076,31.53675819309123
2019-06-23,77900.0,22918,-0.06770244047355664,-1.6697941820303963,28.52528649174815
2019-06-24,92253.0,23002,-0.07245479863843295,-1.5463565232785725,25.989125149197648
2019-06-25,88894.0,23002,-0.11559038029626298,-2.339897905549506,21.745274686451157
2019-06-26,93288.0,23062,-0.1515588769029142,-3.023612673562314,20.002646436132675
2019-06-27,79791.0,23108,-0.1487543945866251,-2.726756637203071,23.520331657404956
2019-06-28,72634.0,23117,-0.15016890194896496,-2.595347246089197,25.386779184247537
2019-06-29,60911.0,23113,-0.15612545268535782,-2.8743420041839585,24.607881903255567
2019-06-30,57424.0,23122,-0.15791483793412175,-3.0264347551962985,22.69798834202568
2019-07-01,70099.0,23196,-0.13667122799782583,-2.629704226053523,22.00498622228054
2019-07-02,67887.0,23222,-0.08535580009742823,-1.548886286749036,25.601119174608726
2019-07-03,69000.0,23226,-0.07266176718512936,-1.323652241408017,25.800952838847852
2019-07-04,56930.0,23225,-0.11376146788990812,-2.328878991605702,21.598951507208387
2019-07-05,54328.0,23212,-0.11538389746142386,-2.365056327229809,21.70296167247387
2019-07-06,54191.0,23198,-0.07670991152201978,-1.4961189254871972,25.173973556019487
2019-07-07,43168.0,23172,-0.030447512541416293,-0.5324348109297262,27.50968191114399
2019-07-08,50263.0,23201,-0.027325650099823975,-0.48831536669045317,26.239714397666418
2019-07-09,52555.0,23219,-0.03715007497837765,-0.8022324817746637,25.336469358421535
2019-07-10,61304.0,23245,-0.014873429542652937,-0.40594153168117947,27.150701647345944
2019-07-11,56437.0,23242,-0.0014202244951351077,-0.07751206812183802,27.596581494723992
2019-07-12,47600.0,23252,-0.011609825277261147,-0.23847052503844218,26.98654591370227
2019-07-13,50732.0,23285,-0.023757723435732372,-0.5004261522380691,26.1770080932904
2019-07-14,43825.0,23294,-0.017937916293866176,-0.4940519406362183,27.022442588726513
2019-07-15,51417.0,23365,-0.0007730902497485192,-0.15478661911851607,28.366513083543424
2019-07-16,49995.0,23401,-0.01233602640952133,-0.22900457131929383,27.15663278603075
2019-07-17,58602.0,23432,-0.013653959307546946,-0.16121392456297154,26.21287665293735
2019-07-18,55916.0,23467,0.018426196249195906,0.5198046800206784,28.701939729823344
2019-07-19,50464.0,23490,0.04959880597751349,1.1019283394022021,31.308552432759143
2019-07-20,46202.0,23506,0.2217539189588874,5.27141678139009,39.82056590752243
2019-07-21,46253.0,23502,0.20639746196020398,4.962214442504343,37.64553686934023
2019-07-22,57441.0,23539,0.03131283937103745,0.6863269796851399,28.06164177177048
2019-07-23,61842.0,23560,0.03265306122448969,0.6535177609150254,29.268502581755595
2019-07-24,120584.0,23572,0.018043042735462943,0.32397723011768065,29.321173535231868
2019-07-25,62621.0,23573,-0.019333587345288308,-0.44897954868873213,26.727178869482923
2019-07-26,55421.0,23577,-0.06010108454008367,-1.253196856853968,24.185366692459805
2019-07-27,53303.0,23569,-0.2520279308355939,-5.8050044791892255,18.340348767288035
2019-07-28,46545.0,23548,-0.2501380944197583,-5.6874220039552394,21.107578621756314
2019-07-29,52724.0,23601,-0.08936852824262644,-1.7490051137195335,25.72569563723806
2019-07-30,49241.0,23634,-0.09571655533268292,-1.9687042336392515,22.72746790330199
2019-07-31,53450.0,23645,-0.08952650887719141,-1.8651638296881299,20.66477711929915
2019-08-01,50762.0,23640,-0.07704999478645921,-1.5821748630926615,21.235670430638443
2019-08-02,40065.0,23637,-0.04405777225388949,-0.8336644206506444,25.34179059700853
2019-08-03,39045.0,23662,-0.04028175214615896,-0.9483159887601139,24.708953946242083
2019-08-04,33406.0,23642,-0.052450438003948906,-1.3530801315168697,23.158885703282127
2019-08-05,42866.0,23715,-0.03238470287524321,-0.8266683318419903,23.957709100248266
2019-08-06,46569.0,23744,-0.009326339343029516,-0.3214710515289082,26.387640689861772
2019-08-07,45279.0,23749,-0.00771209797175489,-0.3595836694199031,25.89297172434444
2019-08-08,44429.0,23757,-0.024405296572626214,-0.7316047738255202,23.037768937935756
2019-08-09,38173.0,23767,-0.026767058364858074,-0.7588124040518347,23.602405014711525
2019-08-10,39940.0,23782,0.004770626570686205,0.1397765738872488,27.725007454104016
2019-08-11,31795.0,23756,0.02863780860626283,0.829957706908121,30.90203768437207
2019-08-12,38442.0,23825,0.027360681822338497,0.7961872164376629,30.964878590022618
2019-08-13,43974.0,23898,0.016351560067640603,0.5746178687395262,29.609845733088328
2019-08-14,51471.0,23934,0.03335410899891851,1.0247253468689699,30.39479875101587
2019-08-15,50087.0,23934,0.02614015572858736,0.8465262042663326,29.519979464362113
2019-08-16,44125.0,23909,-0.020412958826186253,-0.37567790077221014,24.81842262667692
2019-08-17,41884.0,23858,-0.053684877353491034,-1.3548465921985144,21.566537329979106
2019-08-18,43710.0,23809,-0.0752594997902107,-1.949143994687835,20.167709530498446
2019-08-19,38298.0,23868,-0.07163217552496368,-1.8501544501311975,19.927674962773878
